Date,APA,BKR,COP,CTRA,CVX,DVN,EOG,EQT,EXE,FANG,HAL,KMI,MPC,OKE,OXY,PSX,SLB,TPL,TRGP,VLO,WMB,XOM
2022-06-07,44.5687255859375,34.34309387207031,105.67645263671875,,153.30540466308594,64.23680877685547,121.0901107788086,46.92781448364258,86.39257049560547,134.8202667236328,39.08206558227539,16.243484497070312,104.23695373535156,55.80095672607422,66.111572265625,95.2121810913086,44.52662658691406,186.4808349609375,73.59043884277344,128.83750915527344,31.451446533203125,90.38343811035156
2022-06-08,44.377925872802734,34.188079833984375,104.9444351196289,,154.09661865234375,64.14627838134766,120.93246459960938,46.16422653198242,83.84864807128906,134.74461364746094,39.486392974853516,16.017656326293945,103.52155303955078,55.276371002197266,64.68717193603516,95.498046875,45.109039306640625,183.66476440429688,71.1917495727539,127.67420196533203,31.17701530456543,91.45018005371094
2022-06-09,43.39792251586914,32.902252197265625,102.1025161743164,,151.025390625,64.0804214477539,118.23567199707031,45.3157958984375,82.53458404541016,132.66017150878906,38.78800964355469,15.557937622070312,102.1366195678711,53.42010498046875,61.194644927978516,93.78294372558594,43.807735443115234,183.62098693847656,68.73812103271484,127.3544921875,29.936328887939453,89.47409057617188
2022-06-10,42.3311882019043,32.12710952758789,100.6126708984375,,149.22178649902344,61.97174072265625,119.48863983154297,45.212100982666016,82.69462585449219,130.6932830810547,37.20744705200195,15.348236083984375,99.36674499511719,52.249847412109375,59.9647331237793,92.08521270751953,42.96141815185547,182.9236297607422,66.31196594238281,124.77913665771484,29.347530364990234,87.83901977539062
2022-06-13,39.5212516784668,30.367101669311523,96.2464370727539,,142.3562469482422,57.9384765625,110.136962890625,42.48767852783203,78.65127563476562,124.22965240478516,34.487422943115234,14.622360229492188,93.70777893066406,49.312110900878906,56.171756744384766,87.86685180664062,40.33150100708008,171.23866271972656,61.84416580200195,116.87552642822266,27.858701705932617,83.80818939208984
2022-06-14,39.8941764831543,30.02968978881836,96.013916015625,,142.54339599609375,59.0681266784668,110.41456604003906,38.490623474121094,73.83296203613281,125.76781463623047,33.69713592529297,14.428794860839844,94.16636657714844,48.73908233642578,58.293575286865234,90.1968994140625,39.33049392700195,174.74349975585938,60.699764251708984,118.7759780883789,27.202611923217773,84.02678680419922
2022-06-15,39.57328796386719,28.94449806213379,94.15373992919922,,139.7444610595703,57.285770416259766,107.21804809570312,38.87712478637695,74.33838653564453,123.35552978515625,32.72306823730469,14.194899559020996,90.70863342285156,48.174129486083984,56.59423828125,88.68106079101562,37.78348159790039,173.42784118652344,61.093441009521484,113.93611907958984,26.706335067749023,82.96880340576172
2022-06-16,36.21697235107422,27.2574405670166,88.20292663574219,,132.2748260498047,52.94291687011719,100.5726547241211,36.37895202636719,71.05317687988281,112.36141204833984,30.756563186645508,13.469025611877441,84.36177062988281,44.97813034057617,53.33641815185547,83.58784484863281,35.01705551147461,165.7453155517578,56.991851806640625,105.44641876220703,25.61284828186035,79.90852355957031
2022-06-17,34.01411819458008,27.330394744873047,80.72782135009766,,126.23450469970703,48.549835205078125,93.93566131591797,33.88079071044922,67.62478637695312,102.78785705566406,29.120868682861328,12.944780349731445,80.06019592285156,43.08957290649414,52.27550506591797,78.39933776855469,33.342647552490234,155.50628662109375,55.527000427246094,99.85173034667969,25.015636444091797,75.30060577392578
2022-06-21,34.9941291809082,27.795475006103516,85.4988021850586,,131.51768493652344,50.67525100708008,98.96598052978516,34.69152069091797,70.37928771972656,111.1847152709961,30.830076217651367,13.428699493408203,83.79310607910156,44.824790954589844,54.33159637451172,83.13742065429688,35.32646560668945,164.7307891845703,58.10881042480469,103.43054962158203,26.01659393310547,79.9872055053711
2022-06-22,32.522430419921875,26.92002296447754,80.14220428466797,,125.80059051513672,48.15654373168945,93.1785888671875,33.070068359375,69.73909759521484,105.99026489257812,29.48844337463379,13.17867374420166,81.6836166381836,43.43661880493164,52.36000442504883,78.39933776855469,34.143455505371094,155.59596252441406,54.95022201538086,100.46448516845703,25.713783264160156,76.82197570800781
2022-06-23,31.40364646911621,26.135770797729492,75.6898422241211,,121.17253112792969,45.805206298828125,90.15030670166016,31.241220474243164,64.30584716796875,100.22425842285156,27.60464096069336,13.098020553588867,77.62052917480469,43.0250129699707,52.660438537597656,73.09822082519531,31.83203887939453,155.71347045898438,53.23817443847656,92.82730865478516,25.57919692993164,74.5049057006836
2022-06-24,31.61180305480957,25.962505340576172,78.29066467285156,,123.16329956054688,44.9935188293457,93.02716827392578,33.07949447631836,70.58988952636719,100.61089324951172,28.44086456298828,13.291587829589844,78.58356475830078,44.041927337646484,54.002994537353516,72.93363189697266,31.904834747314453,162.3173370361328,53.22901916503906,92.29447937011719,25.27639389038086,75.98258972167969
2022-06-27,32.49639892578125,26.84707260131836,80.04374694824219,,125.54539489746094,48.35736846923828,95.69374084472656,34.55011749267578,71.76918029785156,104.55294036865234,29.61709213256836,13.573872566223145,80.65637969970703,45.73677444458008,55.29862594604492,75.5322265625,32.66013717651367,164.3122100830078,55.618553161621094,99.67411804199219,25.730606079101562,77.8449935913086
2022-06-28,33.62385177612305,27.421586990356445,82.63867950439453,,127.56166076660156,49.754798889160156,99.52115631103516,36.04901123046875,74.66692352294922,109.10022735595703,30.499263763427734,13.872289657592773,81.3442611694336,45.98697280883789,57.936805725097656,76.96144104003906,33.642948150634766,174.36119079589844,57.21159362792969,103.23519897460938,26.697921752929688,80.00468444824219
2022-06-29,31.308256149291992,27.020341873168945,79.37548065185547,,125.04344177246094,46.708919525146484,95.23951721191406,35.370269775390625,73.29386138916016,102.8046875,29.571147918701172,13.64646053314209,77.48294067382812,45.30095672607422,55.48639678955078,73.26280975341797,32.92404556274414,160.80409240722656,55.517845153808594,96.66365051269531,26.504459381103516,77.04932403564453
2022-06-30,30.267541885375977,26.327274322509766,77.94349670410156,,123.17178344726562,46.11481475830078,92.90100860595703,32.42903137207031,68.31552124023438,101.82965850830078,28.817626953125,13.517416954040527,75.40096282958984,44.79249572753906,55.279842376708984,71.01934051513672,32.54184341430664,158.90643310546875,54.629783630371094,94.38137817382812,26.252117156982422,74.88088989257812
2022-07-01,30.657804489135742,26.527896881103516,78.95890808105469,,124.64359283447266,46.11481475830078,93.89360809326172,32.306480407714844,69.83177185058594,101.88008880615234,28.8819522857666,13.694851875305176,77.48294067382812,45.801334381103516,56.74446487426758,73.08088684082031,32.441741943359375,163.06591796875,55.84743881225586,95.89105987548828,26.31941032409668,76.55093383789062
2022-07-05,28.38557243347168,25.716285705566406,73.45660400390625,,121.36820220947266,43.420387268066406,88.17351531982422,30.37393569946289,64.61753845214844,95.93757629394531,26.547866821289062,13.37224006652832,74.96989440917969,44.469669342041016,55.495784759521484,69.63343048095703,30.330528259277344,156.8058624267578,53.9797477722168,91.9925537109375,25.36891746520996,74.1551742553711
2022-07-06,27.761140823364258,25.077938079833984,72.328369140625,,119.76879119873047,42.675655364990234,84.88445281982422,29.836591720581055,62.62114715576172,92.69315338134766,26.106781005859375,13.194807052612305,72.74114990234375,43.76751708984375,55.495784759521484,68.88851165771484,29.784523010253906,154.3678741455078,51.526119232177734,90.322998046875,24.998809814453125,72.8173828125
2022-07-07,29.929302215576172,25.962505340576172,74.9406509399414,,122.09984588623047,44.909847259521484,88.38381958007812,32.561004638671875,66.12538146972656,97.75312042236328,27.466796875,13.622265815734863,76.5199203491211,45.60764694213867,57.711483001708984,71.49576568603516,31.286039352416992,163.6287384033203,54.76710891723633,94.43464660644531,26.226882934570312,75.14320373535156
2022-07-08,30.22417640686035,25.962505340576172,75.03612518310547,,121.46179962158203,45.58763122558594,88.7623291015625,32.24048614501953,66.08324432373047,97.77833557128906,27.420852661132812,13.686785697937012,76.37316131591797,45.85783767700195,56.96038818359375,71.03668212890625,31.231430053710938,164.70840454101562,54.67555236816406,95.04740142822266,26.34464454650879,75.26561737060547
2022-07-11,29.66912269592285,25.716285705566406,74.24636840820312,,120.38983154296875,44.61697769165039,87.23136138916016,32.57986068725586,66.73188018798828,96.14769744873047,26.979759216308594,13.59807014465332,76.70333862304688,45.01847839355469,55.88071823120117,70.82013702392578,30.366918563842773,165.20498657226562,53.952293395996094,95.72232818603516,26.714750289916992,74.88088989257812
2022-07-12,28.12539291381836,25.068819046020508,72.42383575439453,,118.1864013671875,43.45386505126953,83.68997955322266,32.41959762573242,66.29383850097656,92.80241394042969,26.281381607055664,13.428699493408203,75.89623260498047,44.38896942138672,53.8621711730957,69.73738098144531,29.784523010253906,165.36404418945312,54.062156677246094,93.12035369873047,26.03342056274414,73.88412475585938
2022-07-13,28.53301239013672,24.40311622619629,72.12875366210938,,117.39520263671875,44.006126403808594,83.60585021972656,34.559539794921875,69.56220245361328,92.95370483398438,26.005699157714844,13.388370513916016,75.1533432006836,44.413177490234375,54.463035583496094,68.99246215820312,29.384119033813477,170.79757690429688,53.76003646850586,90.92688751220703,26.1932373046875,74.181396484375
2022-07-14,27.388214111328125,24.020105361938477,70.82696533203125,,115.65115356445312,43.027103424072266,80.62235260009766,34.050479888916016,66.54654693603516,89.6924819946289,25.123525619506836,13.37224006652832,73.99767303466797,44.26790237426758,53.73072814941406,68.03964233398438,28.510517120361328,176.20437622070312,52.91773986816406,89.49713897705078,26.20164680480957,72.69497680664062
2022-07-15,27.743793487548828,24.33016014099121,71.93782806396484,,117.10591888427734,44.106536865234375,82.45314025878906,34.52183151245117,70.06761932373047,91.73495483398438,25.60137176513672,13.517416954040527,77.42791748046875,44.953914642333984,55.12024688720703,70.71617889404297,29.39321517944336,177.98458862304688,53.88821029663086,92.88057708740234,26.395112991333008,73.91907501220703
2022-07-18,28.44628143310547,24.76788330078125,73.82978057861328,,118.74789428710938,45.70478820800781,84.3602066040039,35.69078826904297,73.04957580566406,94.575927734375,26.51111602783203,13.654524803161621,78.17084503173828,45.970821380615234,56.37830352783203,71.67766571044922,30.148530960083008,180.75045776367188,55.398826599121094,94.40802001953125,26.84091567993164,75.2831039428711
2022-07-19,29.78187370300293,25.734525680541992,76.78923797607422,,123.02717590332031,47.87204360961914,87.82682800292969,36.89745330810547,74.6584701538086,97.95484924316406,27.071659088134766,13.961008071899414,80.57382202148438,47.10072708129883,58.97892761230469,73.98173522949219,31.140426635742188,185.30294799804688,57.34891128540039,96.56596374511719,27.211015701293945,77.18047332763672
2022-07-20,30.354265213012695,23.609737396240234,78.7245864868164,,124.65208435058594,48.26533126831055,89.47962951660156,38.848846435546875,77.37931060791016,99.82919311523438,26.887874603271484,13.969071388244629,81.43598937988281,47.157222747802734,59.664302825927734,75.22904205322266,31.067630767822266,193.49801635742188,57.843292236328125,97.04550170898438,27.337196350097656,78.02861022949219
2022-07-21,28.974727630615234,22.725173950195312,77.17977905273438,,123.69926452636719,47.02689743041992,87.77596282958984,40.00836944580078,76.70542907714844,97.4757308959961,25.858667373657227,14.243292808532715,79.28977966308594,47.13300323486328,58.20908737182617,73.8084945678711,30.603530883789062,187.346923828125,57.403839111328125,92.48985290527344,27.26148796081543,76.72581481933594
2022-07-22,28.208791732788086,21.95915412902832,76.48548126220703,,122.66983795166016,46.1817512512207,85.60614776611328,39.810401916503906,75.60192108154297,95.34080505371094,25.23379898071289,14.235227584838867,78.55604553222656,46.8021125793457,57.3265495300293,73.21949768066406,31.913936614990234,183.67971801757812,56.49747085571289,92.37439727783203,27.202611923217773,76.13997650146484
2022-07-25,29.966947555541992,22.250967025756836,79.88754272460938,,126.31954193115234,48.50799560546875,89.40332794189453,42.40283966064453,77.75838470458984,100.85464477539062,26.1159725189209,14.533642768859863,81.44515991210938,47.73023986816406,60.47172164916992,75.56687927246094,32.91494369506836,189.01177978515625,58.731361389160156,97.08104705810547,28.13628387451172,78.67564392089844
2022-07-26,29.453428268432617,22.159780502319336,79.05436706542969,,125.33271026611328,47.4954948425293,87.93701934814453,42.95903015136719,77.65728759765625,99.4173583984375,25.76677894592285,14.517513275146484,80.67472076416016,48.45660400390625,58.27479553222656,74.4494857788086,32.396240234375,189.37803649902344,59.88494110107422,95.58023071289062,28.211986541748047,78.36962890625
2022-07-27,30.628429412841797,22.852840423583984,80.94634246826172,,126.98316192626953,49.85520935058594,91.70030212402344,42.836490631103516,77.82575988769531,103.62838745117188,26.547866821289062,14.565903663635254,82.52741241455078,48.65837860107422,58.941383361816406,76.51969146728516,33.060546875,195.3113555908203,60.99272918701172,99.01697540283203,28.422277450561523,80.06591033935547
2022-07-28,31.002689361572266,22.77988624572754,81.6319351196289,,127.94450378417969,50.51625442504883,91.02222442626953,40.30060958862305,78.24695587158203,103.8973617553711,26.31813621520996,14.549775123596191,82.1697006225586,48.72294235229492,58.80994415283203,76.23385620117188,32.496341705322266,195.47898864746094,61.98671340942383,97.24974822998047,28.41385841369629,81.00146484375
2022-07-29,32.35177230834961,23.42735481262207,84.55667877197266,,139.3360595703125,52.59146499633789,94.26846313476562,41.50726318359375,79.32516479492188,107.60408782958984,26.92462921142578,14.73653793334961,84.0682601928711,48.97297668457031,61.729801177978516,77.09136962890625,33.69754409790039,195.8378143310547,63.606563568115234,98.3686752319336,28.67461395263672,84.75251770019531
2022-08-01,31.342140197753906,22.488069534301758,82.53451538085938,,136.5540771484375,51.52039337158203,91.18327331542969,39.885826110839844,76.16632843017578,105.8389663696289,25.904619216918945,14.662817001342773,82.83926391601562,48.464717864990234,61.2415885925293,75.78343200683594,33.12425231933594,194.56594848632812,62.97150421142578,98.26213073730469,28.598913192749023,82.61029815673828
2022-08-02,31.272504806518555,23.181133270263672,82.19608306884766,,135.3885498046875,50.73382568359375,90.85271453857422,39.4804573059082,76.02310943603516,107.20062255859375,26.281381607055664,14.605474472045898,85.8659439086914,48.21059036254883,61.08197021484375,75.82673645019531,33.38814926147461,194.60121154785156,62.548152923583984,100.34015655517578,27.64000701904297,82.25181579589844
2022-08-03,29.966947555541992,23.007871627807617,79.25397491455078,,132.17271423339844,47.44529342651367,87.81835174560547,40.338314056396484,77.10134887695312,102.02298736572266,26.125164031982422,14.589091300964355,85.00377655029297,48.349952697753906,57.26082992553711,74.06837463378906,32.34164047241211,188.9562530517578,62.216819763183594,96.5777359008789,27.446544647216797,79.58497619628906
2022-08-04,26.70305061340332,21.621746063232422,78.00423431396484,,128.58253479003906,45.596004486083984,84.60601043701172,38.886558532714844,74.1446304321289,97.87918090820312,25.059206008911133,14.171320915222168,82.70169067382812,47.23506546020508,53.94667053222656,71.5910415649414,30.894731521606445,175.30197143554688,58.8482780456543,93.46029663085938,26.84091567993164,76.23617553710938
2022-08-05,27.634347915649414,21.940914154052734,80.58181762695312,,130.70944213867188,47.4034538269043,90.70016479492188,39.85753631591797,77.49724578857422,102.01457977294922,25.537046432495117,14.31058120727539,82.74754333496094,47.99745178222656,55.40189743041992,72.55252075195312,31.540834426879883,176.93270874023438,58.645790100097656,94.0515365600586,27.101673126220703,77.33786010742188
2022-08-08,28.034719467163086,22.29924774169922,81.25877380371094,,130.5137939453125,48.131439208984375,90.85271453857422,39.11015701293945,78.1795654296875,103.50228881835938,25.730024337768555,14.482600212097168,82.90345001220703,48.53849411010742,56.368919372558594,72.58717346191406,31.531734466552734,182.71221923828125,59.82386016845703,95.3056869506836,27.29513931274414,77.77503204345703
2022-08-09,28.44379425048828,21.913352966308594,82.89036560058594,,132.2152862548828,49.403343200683594,91.74268341064453,40.5954704284668,79.71263885498047,104.67904663085938,26.014894485473633,14.777497291564941,85.6183090209961,50.317386627197266,58.59400939941406,74.08568572998047,31.841140747070312,182.71861267089844,61.664581298828125,99.1397705078125,27.614774703979492,79.2090072631836
2022-08-10,28.913795471191406,22.372751235961914,83.29826354980469,,132.56410217285156,50.24849319458008,92.37835693359375,41.16309356689453,79.1819839477539,105.93983459472656,26.106781005859375,14.859413146972656,87.29672241210938,51.038787841796875,59.0164909362793,74.17230987548828,31.777437210083008,184.77435302734375,62.16158676147461,100.11619567871094,27.77458953857422,79.9609603881836
2022-08-11,30.323802947998047,23.227231979370117,87.09954071044922,,135.7969512939453,53.93867492675781,96.2348861694336,43.32958221435547,81.97016143798828,111.60497283935547,27.172740936279297,15.228031158447266,88.70001983642578,53.252166748046875,61.6734619140625,76.51103210449219,33.57015609741211,186.30677795410156,64.7846450805664,102.20344543457031,28.548439025878906,82.27408599853516
2022-08-12,30.201946258544922,23.8979549407959,89.17374420166016,,135.9925994873047,54.850772857666016,97.04008483886719,43.69854736328125,82.72830963134766,111.89916229248047,27.154359817504883,15.309946060180664,89.39704895019531,52.752105712890625,61.711021423339844,77.95757293701172,33.79764175415039,179.0279541015625,63.99311447143555,103.18885803222656,28.733488082885742,82.98918914794922
2022-08-15,29.218427658081055,23.2456111907959,87.84864807128906,,133.40634155273438,53.19394302368164,95.16690826416016,42.80924606323242,80.7824478149414,110.04966735839844,26.161916732788086,15.211648941040039,87.856201171875,52.03890609741211,60.40599060058594,77.22996520996094,32.54184341430664,180.18768310546875,62.741432189941406,100.2863998413086,28.28768539428711,81.5059814453125
2022-08-16,28.913795471191406,23.025100708007812,87.26457977294922,,133.06602478027344,53.20231628417969,95.277099609375,44.64461135864258,83.73474884033203,108.03669738769531,25.92300033569336,15.277175903320312,89.18498229980469,51.89134979248047,59.626747131347656,77.40321350097656,32.378047943115234,177.14947509765625,62.796661376953125,101.50471496582031,28.868080139160156,80.74671936035156
2022-08-17,29.270647048950195,22.740272521972656,88.36300659179688,,134.16351318359375,53.67090606689453,96.36203002929688,44.56892013549805,84.88286590576172,108.19156646728516,25.913806915283203,15.211648941040039,91.00284576416016,51.61262893676758,59.11976623535156,78.6992416381836,32.21424865722656,184.21371459960938,62.069557189941406,105.48212432861328,28.851253509521484,81.4000244140625
2022-08-18,31.76862335205078,22.960784912109375,91.43164825439453,,136.51573181152344,56.833927154541016,100.85421752929688,45.637969970703125,88.26678466796875,111.89054107666016,27.411663055419922,15.506543159484863,93.00520324707031,52.71112060546875,60.91298294067383,77.6659164428711,33.78854751586914,191.20204162597656,64.50852966308594,106.41378784179688,29.641925811767578,83.3246841430664
2022-08-19,31.463991165161133,23.116979598999023,91.6583023071289,,135.3739471435547,57.32763671875,100.65079498291016,45.12710189819336,83.15638732910156,112.16584014892578,27.007335662841797,15.334516525268555,92.69148254394531,52.42420196533203,66.93106079101562,77.4469985961914,33.779457092285156,183.750244140625,63.40408706665039,106.19879913330078,29.381175994873047,83.05982208251953
2022-08-22,32.021034240722656,23.218050003051758,91.74549102783203,,134.69570922851562,57.2523193359375,100.7779541015625,46.47050476074219,86.46260833740234,112.84539794921875,26.823545455932617,15.203455924987793,92.66378784179688,52.055301666259766,64.8092269897461,77.2630844116211,33.59745407104492,185.7621612548828,62.47452163696289,106.7183609008789,29.179296493530273,82.99801635742188
2022-08-23,33.761775970458984,23.980648040771484,94.54388427734375,,139.06544494628906,59.310791015625,103.21897888183594,45.259544372558594,86.64389038085938,116.2347412109375,28.688974380493164,15.473774909973145,95.4966812133789,53.12101364135742,69.27818298339844,80.04783630371094,35.81787109375,189.2659454345703,64.15879821777344,109.38787078857422,29.540996551513672,86.52066040039062
2022-08-24,35.084739685058594,24.320602416992188,96.34842681884766,,140.09561157226562,60.624534606933594,105.015869140625,47.009765625,89.56166076660156,117.5508804321289,29.093305587768555,15.727714538574219,96.68704223632812,54.19490432739258,70.32970428466797,80.88849639892578,36.318363189697266,193.75221252441406,65.58536529541016,109.39683532714844,29.927921295166016,87.0326919555664
2022-08-25,35.1630744934082,24.48598861694336,97.70841979980469,,141.32322692871094,61.68724060058594,106.13468170166016,46.81108856201172,89.60482788085938,117.23258209228516,29.286285400390625,15.776861190795898,97.7851333618164,54.637577056884766,69.92601776123047,82.1495132446289,36.554969787597656,190.78236389160156,66.45051574707031,110.50763702392578,29.94474220275879,87.48296356201172
2022-08-26,34.971588134765625,24.008214950561523,97.7432861328125,,140.2844696044922,60.892295837402344,105.58375549316406,46.990840911865234,89.48397064208984,115.21105194091797,28.578706741333008,15.55569076538086,96.28102111816406,53.15378189086914,69.05286407470703,80.72212219238281,35.872467041015625,195.8837432861328,64.61898040771484,109.18183135986328,29.465288162231445,86.4058837890625
2022-08-29,35.998634338378906,24.10009765625,98.87660217285156,,141.3318328857422,62.03868865966797,107.27891540527344,47.312496185302734,89.57892608642578,119.79611206054688,29.313846588134766,15.51473331451416,96.89004516601562,52.87507247924805,70.6583251953125,81.6153335571289,36.746070861816406,197.80703735351562,65.44729614257812,110.56139373779297,29.641925811767578,88.39232635498047
2022-08-30,34.22307205200195,23.015905380249023,96.33100891113281,,137.8892822265625,59.4781494140625,103.28678131103516,44.34186935424805,84.50303649902344,115.33148956298828,27.88950538635254,15.137923240661621,93.66038513183594,51.67000961303711,67.60704803466797,78.94444274902344,35.199066162109375,183.3380126953125,62.67699432373047,105.73295593261719,28.868080139160156,85.02861785888672
2022-08-31,34.04029846191406,23.208858489990234,95.4156494140625,,135.69158935546875,59.09323501586914,102.8121566772461,45.22170639038086,86.74746704101562,114.65190124511719,27.687341690063477,15.006858825683594,92.96831512451172,50.19443130493164,66.65877532958984,78.34021759033203,34.71676254272461,196.54371643066406,62.796661376953125,104.91777038574219,28.624141693115234,84.3929443359375
2022-09-01,33.00455093383789,22.602449417114258,93.74183654785156,,133.52822875976562,57.03476333618164,100.61691284179688,43.812068939208984,84.61524963378906,112.08841705322266,26.59381866455078,14.883989334106445,89.2864761352539,48.79262161254883,64.21776580810547,75.5992660522461,33.533748626708984,191.12728881835938,62.253623962402344,99.11288452148438,28.24562644958496,82.87442016601562
2022-09-02,33.77048110961914,23.227231979370117,96.12179565429688,,135.51129150390625,58.858924865722656,102.99861145019531,44.72975158691406,86.10005187988281,115.15943908691406,27.577068328857422,14.924945831298828,91.47343444824219,49.63698959350586,64.56513214111328,77.46450805664062,34.64395523071289,201.62161254882812,64.07595825195312,101.9615707397461,28.363393783569336,84.3929443359375
2022-09-06,32.91750717163086,22.868900299072266,94.7007827758789,,134.88461303710938,58.189517974853516,101.97303009033203,42.97953796386719,83.32902526855469,115.27987670898438,27.235698699951172,14.556326866149902,90.85517883300781,48.82541275024414,62.790679931640625,75.97583770751953,34.15485763549805,198.54388427734375,62.63098907470703,101.02993774414062,27.900754928588867,83.82791137695312
2022-09-07,31.916574478149414,22.372751235961914,93.0705795288086,,133.1590576171875,57.20210647583008,99.3200912475586,43.5187873840332,84.3735580444336,113.18091583251953,26.4606990814209,14.621859550476074,90.74443817138672,49.49761962890625,61.429351806640625,75.59050750732422,33.88058853149414,196.22279357910156,62.750633239746094,100.88660430908203,28.001697540283203,83.11278533935547
2022-09-08,32.14288330078125,21.950105667114258,94.4305419921875,,133.88018798828125,57.662353515625,100.2778549194336,44.55946350097656,86.66978454589844,113.7142562866211,26.211589813232422,14.769305229187012,90.84593963623047,50.260013580322266,60.65949630737305,75.24897766113281,34.89536666870117,193.32408142089844,64.55455017089844,100.26849365234375,27.264699935913086,83.79261016845703
2022-09-09,33.15251922607422,23.199670791625977,97.6125259399414,,137.331298828125,58.646785736083984,104.55816650390625,45.742034912109375,88.72431182861328,116.1487045288086,27.3648681640625,14.99866771697998,92.28545379638672,51.22734069824219,61.72254180908203,77.08794403076172,36.24839782714844,194.97238159179688,66.13758850097656,101.51368713378906,27.92075538635254,85.19634246826172
2022-09-12,34.81492614746094,23.392616271972656,99.72222900390625,,139.5032501220703,60.940948486328125,107.14332580566406,47.586856842041016,89.63072204589844,118.17025756835938,27.9368953704834,15.350902557373047,92.22086334228516,52.35860824584961,62.84203338623047,78.42778778076172,36.70549774169922,195.4387664794922,66.9291000366211,102.3467788696289,28.857980728149414,86.17633056640625
2022-09-13,34.04029846191406,22.547327041625977,97.92637634277344,,136.85052490234375,59.126163482666016,104.17675018310547,45.325767517089844,87.5589370727539,115.88204193115234,26.894329071044922,14.883989334106445,90.10774993896484,50.563323974609375,61.468536376953125,75.45039367675781,35.16962432861328,187.32559204101562,63.560543060302734,99.73100280761719,27.937795639038086,84.16338348388672
2022-09-14,36.329376220703125,23.328298568725586,102.61651611328125,,140.16429138183594,61.779842376708984,108.74160766601562,47.87067413330078,90.2608871459961,120.57889556884766,28.047603607177734,15.178882598876953,90.72600555419922,52.00611114501953,63.21833419799805,75.310302734375,36.78778076171875,198.7706756591797,66.68058013916016,98.17227935791016,28.500131607055664,86.22929382324219
2022-09-15,36.111785888671875,22.3543758392334,100.74219512939453,,137.8892822265625,59.477134704589844,105.16352081298828,45.496070861816406,89.42354583740234,115.8132095336914,27.124984741210938,15.015049934387207,88.71436309814453,51.2027473449707,61.23335266113281,71.69364929199219,36.2301139831543,189.01882934570312,66.40447998046875,94.20381927490234,27.971879959106445,83.72197723388672
2022-09-16,35.21529769897461,21.86741065979004,98.623779296875,,134.30943298339844,57.2000732421875,104.21107482910156,43.5755615234375,86.8251724243164,114.08415222167969,26.00861930847168,14.621859550476074,88.26222229003906,49.3664665222168,60.5936393737793,70.69535064697266,35.07820510864258,189.6563262939453,63.266029357910156,93.57675170898438,27.000572204589844,82.2917251586914
2022-09-19,35.206600189208984,22.2165584564209,98.3971176147461,,134.69570922851562,56.412532806396484,103.33586120605469,44.78651809692383,88.27542114257812,112.6303482055664,26.1746883392334,14.785684585571289,88.86201477050781,49.92390060424805,60.8476448059082,71.74618530273438,35.62673568725586,194.2856903076172,63.83666229248047,93.76487731933594,27.315820693969727,82.28289031982422
2022-09-20,34.46677780151367,21.132373809814453,97.69970703125,,134.1634979248047,55.744834899902344,102.64940643310547,44.048587799072266,88.57756042480469,112.50991821289062,25.48272705078125,14.662817001342773,89.6925048828125,48.940185546875,60.471343994140625,72.87583923339844,35.197052001953125,194.51246643066406,63.06355285644531,96.22836303710938,27.119855880737305,81.6119384765625
2022-09-21,33.44844436645508,21.150745391845703,96.84537506103516,,133.0732421875,55.196964263916016,101.45673370361328,42.94169616699219,88.12004852294922,110.79804992675781,24.984506607055664,14.35153865814209,87.35790252685547,47.899078369140625,58.96614074707031,71.16822052001953,34.35598373413086,189.73016357421875,61.563350677490234,94.5352783203125,26.813125610351562,80.29646301269531
2022-09-22,32.29955291748047,21.10480499267578,95.94744110107422,,132.9701690673828,54.03275680541992,101.55110931396484,42.22269058227539,85.05550384521484,108.85393524169922,24.83689308166504,14.187707901000977,88.5667495727539,47.23506546020508,58.21354293823242,72.04393005371094,34.950218200683594,190.3590545654297,60.23801803588867,96.38065338134766,26.548999786376953,79.9609603881836
2022-09-23,28.609161376953125,19.965497970581055,87.69173431396484,,124.28238677978516,49.38450622558594,93.6312484741211,39.03446578979492,80.22135162353516,99.098876953125,22.677963256835938,13.540575981140137,84.3866195678711,43.2509880065918,55.25017166137695,66.54452514648438,31.99732208251953,175.43983459472656,54.9919319152832,90.09204864501953,24.836435317993164,75.70555877685547
2022-09-26,27.712678909301758,18.78943634033203,86.47998046875,,121.01155090332031,47.23585891723633,90.25048828125,37.2558708190918,78.63296508789062,95.66654968261719,21.506242752075195,13.18014907836914,82.6241455078125,41.463890075683594,54.4505500793457,64.94197845458984,30.955120086669922,174.01296997070312,52.7186279296875,87.69126892089844,24.214460372924805,74.14290618896484
2022-09-27,28.44379425048828,19.074262619018555,86.09639739990234,,121.0630874633789,48.08333969116211,90.48216247558594,37.17072677612305,79.32357025146484,97.62789154052734,21.921417236328125,13.376747131347656,85.67848205566406,41.791805267333984,55.06203079223633,66.74591827392578,31.06482696533203,180.3237762451172,53.56536865234375,90.62953186035156,24.31670379638672,75.69673919677734
2022-09-28,30.17583465576172,19.552040100097656,91.08390808105469,,125.14942169189453,51.40475082397461,95.87075805664062,38.608734130859375,82.43126678466797,102.71186828613281,22.825584411621094,13.794515609741211,92.35929107666016,43.39854431152344,57.77138900756836,71.28205108642578,32.399566650390625,188.95252990722656,56.234432220458984,97.464599609375,25.05796241760254,78.45126342773438
