sector,symbol_a,security_a,symbol_b,security_b,n_days,pearson_r,p_value,mean_log_rel_pe,ci99_low,ci99_high,exp_mean_log_rel_pe
Health Care,DXCM,Dexcom,PODD,Insulet Corporation,1255,0.6981573745392838,4.7018081503904047e-184,-0.5156397491824133,-0.5644393126854877,-0.46684018567933877,0.5971184663474965
Health Care,ABBV,AbbVie,DHR,Danaher Corporation,1255,0.6977166462632216,9.974777532333572e-184,-0.1093794432506517,-0.16916427039714194,-0.04959461610416146,0.8963902237398561
Health Care,MCK,McKesson Corporation,PODD,Insulet Corporation,1255,-0.6977004030708218,1.025487042948388e-183,-2.0080968631695355,-2.1066072223763284,-1.9095865039627424,0.13424391625322335
Health Care,BDX,Becton Dickinson,DXCM,Dexcom,1255,-0.6975130355371841,1.411251134586798e-183,-1.2824100711198927,-1.3516714848808453,-1.21314865735894,0.27736801761869173
Health Care,MDT,Medtronic,TMO,Thermo Fisher Scientific,1255,0.6967084430210497,5.544667245621124e-183,-0.2989328514122937,-0.31341876432593224,-0.28444693849865516,0.7416092057739125
Health Care,COO,Cooper Companies (The),PODD,Insulet Corporation,1255,-0.6966986707311047,5.637429554373926e-183,-1.9597149305242803,-2.100683075489745,-1.8187467855588153,0.1408985810811936
Health Care,DXCM,Dexcom,IDXX,Idexx Laboratories,1255,0.6966215995932078,6.425392383254249e-183,0.4701185931410803,0.4329557858143108,0.5072814004678498,1.6001839528063146
Health Care,ABBV,AbbVie,VRTX,Vertex Pharmaceuticals,1006,0.7488198573335316,1.5027968616410822e-181,0.04092342036602024,-0.034161122304675516,0.11600796303671598,1.0417723239474377
Health Care,BDX,Becton Dickinson,DGX,Quest Diagnostics,1255,0.6932642214174412,1.8431887097817634e-180,0.40018865912191426,0.38121537557094637,0.41916194267288215,1.4921061705291565
Health Care,COO,Cooper Companies (The),PFE,Pfizer,1129,0.7179733174294872,1.5477086478242032e-179,0.36665094543270704,0.32488184250324326,0.40842004836217083,1.4428941824000048
Health Care,COO,Cooper Companies (The),DGX,Quest Diagnostics,1255,0.6908977632655044,9.4973208447696e-179,0.23852354889993965,0.18699336969876657,0.29005372810111274,1.2693735980362901
Health Care,PFE,Pfizer,TMO,Thermo Fisher Scientific,1129,0.7161854273972871,3.037192388831872e-178,-0.789225862122751,-0.830540493333483,-0.747911230912019,0.4541962697560748
Health Care,A,Agilent Technologies,MTD,Mettler Toledo,1255,0.6899998067784319,4.1967108676212287e-178,-0.2058612158685139,-0.21535765398218987,-0.19636477775483796,0.8139460312375836
Health Care,BMY,Bristol Myers Squibb,LH,Labcorp,1005,0.7442930958801983,4.83160020289199e-178,-0.36236532090966067,-0.39157735472898714,-0.3331532870903342,0.696028047790815
Health Care,CI,Cigna,REGN,Regeneron Pharmaceuticals,1255,0.6898732917419522,5.171755487594469e-178,-0.10665819196890267,-0.1264966448557306,-0.08681973908207473,0.8988328487760654
Health Care,ABT,Abbott Laboratories,BIIB,Biogen,1255,0.6896329416731272,7.689067379285097e-178,0.3204517553629828,0.3032677558592147,0.3376357548667509,1.377750029734291
Health Care,HSIC,Henry Schein,SYK,Stryker Corporation,1255,0.6889680108920807,2.2987279242405606e-177,-0.5199381989885776,-0.5324061448456209,-0.5074702531315344,0.5945572910767392
Health Care,ABT,Abbott Laboratories,TMO,Thermo Fisher Scientific,1255,0.6855955544110189,5.67633868407911e-175,-0.1993394288432136,-0.21421496083368585,-0.18446389685274134,0.8192717616663011
Health Care,DGX,Quest Diagnostics,MDT,Medtronic,1255,0.6838733845710446,9.19017455535328e-174,-0.27614407896404947,-0.29575668379780573,-0.2565314741302932,0.7587036096558949
Health Care,ISRG,Intuitive Surgical,MDT,Medtronic,1255,0.6836598195894945,1.2962787983330354e-173,1.168310622031156,1.1537891426498643,1.1828321014124479,3.2165540703413034
Health Care,CI,Cigna,DHR,Danaher Corporation,1255,0.6819886785175866,1.8929241697510752e-172,-0.7582476245397957,-0.7775073694493939,-0.7389878796301974,0.46848667265943444
Health Care,COO,Cooper Companies (The),LLY,Lilly (Eli),1255,0.6818522068286403,2.3544024318275152e-172,-1.0217550705172145,-1.0764079940205062,-0.9671021470139227,0.35996262566550713
Health Care,COO,Cooper Companies (The),DXCM,Dexcom,1255,-0.6805380469563423,1.9125321878051304e-171,-1.444075181341867,-1.5499515371892083,-1.3381988254945258,0.23596419977270783
Health Care,COO,Cooper Companies (The),SYK,Stryker Corporation,1255,0.679879899767949,5.437721290865899e-171,-0.5765480478218437,-0.6306008605412107,-0.5224952351024766,0.561834448660291
Health Care,BMY,Bristol Myers Squibb,TECH,Bio-Techne,1005,0.7334980228416393,2.2092294221110882e-170,-1.7453011557227123,-1.769267704293466,-1.7213346071519586,0.17459240154783903
Health Care,HUM,Humana,WAT,Waters Corporation,1255,0.6783887141861004,5.744131949750724e-170,-0.38496781220185844,-0.3984480727130417,-0.37148755169067516,0.6804725387648068
Health Care,BDX,Becton Dickinson,DHR,Danaher Corporation,1255,0.6775079738175048,2.296496298672944e-169,-0.3194536266063903,-0.34002183041909184,-0.2988854227936888,0.7265458939935017
Health Care,LLY,Lilly (Eli),PFE,Pfizer,1129,0.7017740901204172,3.5385951643294567e-168,1.4251451746223367,1.3830399936675921,1.4672503555770813,4.158461502015001
Health Care,MDT,Medtronic,PODD,Insulet Corporation,1255,-0.6751869582883383,8.650684346825765e-168,-1.9220944004601708,-2.0149444442938873,-1.8292443566264542,0.14630022976372878
Health Care,AMGN,Amgen,DXCM,Dexcom,1255,-0.6729465619293604,2.7837078681545816e-166,-1.4361927393819252,-1.5098238735254006,-1.3625616052384497,0.23783152374996613
Health Care,ALGN,Align Technology,ZTS,Zoetis,1255,0.6729338764521684,2.838715584396377e-166,0.21381234179776445,0.19457380111413516,0.23305088248139375,1.2383902389008619
Health Care,BMY,Bristol Myers Squibb,COO,Cooper Companies (The),1005,0.7274516835364457,2.971488802796339e-166,-0.4151273497374709,-0.46791335882793783,-0.36234134064700396,0.6602561918980511
Health Care,LH,Labcorp,VTRS,Viatris,734,0.8019427613351126,6.189725998003008e-166,1.0501089520773226,0.9700999451850719,1.1301179589695733,2.8579624820503087
Health Care,BSX,Boston Scientific,LLY,Lilly (Eli),1255,0.6718827656568773,1.4315505034013332e-165,-0.2841650768641576,-0.30963129740421114,-0.25869885632410405,0.7526423906050665
Health Care,JNJ,Johnson & Johnson,UHS,Universal Health Services,1255,-0.6700569282632788,2.3416847309618755e-164,0.3015970910533793,0.2673275201883098,0.3358666619184488,1.352016377460078
Health Care,DHR,Danaher Corporation,ISRG,Intuitive Surgical,1255,0.6696250102512119,4.5224721023947164e-164,-0.7248124152669011,-0.7416383584235855,-0.7079864721102167,0.4844154293721103
Health Care,BDX,Becton Dickinson,RMD,ResMed,1255,-0.6652912382330248,3.140264090029414e-161,-0.3124317497940306,-0.35664273278025643,-0.26822076680780477,0.7316655635680126
Health Care,MCK,McKesson Corporation,STE,Steris,1255,0.6651672341672811,3.780681140694221e-161,-0.5769438631036852,-0.5968020260437676,-0.5570857001636027,0.5616121100050678
Health Care,BDX,Becton Dickinson,COR,Cencora,705,-0.8042430090412475,4.9993387513493016e-161,0.09461202482475166,0.0559688646801555,0.13325518496934782,1.0992322975412996
Health Care,DHR,Danaher Corporation,VRTX,Vertex Pharmaceuticals,1006,0.718811119038947,1.0605934303005e-160,0.20446843038795873,0.1861427885077203,0.22279407226819714,1.2268727233384773
Health Care,BDX,Becton Dickinson,STE,Steris,1255,0.663955945148384,2.3061255987347042e-160,-0.3668968202364555,-0.38909174398417035,-0.3447018964887406,0.6928811326677233
Health Care,AMGN,Amgen,DGX,Quest Diagnostics,1255,0.6633243021991421,5.901118317910081e-160,0.24640599085988166,0.2243778518650389,0.2684341298547244,1.279418900493167
Health Care,MTD,Mettler Toledo,ZTS,Zoetis,1255,0.6615949068460396,7.639453431917902e-159,0.14019090545760013,0.12365205905517017,0.15672975186003008,1.1504934133653006
Health Care,ALGN,Align Technology,IDXX,Idexx Laboratories,1255,0.6609847643237189,1.8778440930480946e-158,-0.31533259010862685,-0.3330640446308433,-0.2976011355864104,0.7295461940668434
Health Care,COO,Cooper Companies (The),STE,Steris,1255,0.6600199894882145,7.75196142107586e-158,-0.52856193045843,-0.5848365714312509,-0.4722872894856092,0.5894520334796121
Health Care,CI,Cigna,TMO,Thermo Fisher Scientific,1255,0.6598007512876187,1.0690997227988097e-157,-0.6136822691878341,-0.632653702646446,-0.5947108357292221,0.5413537840699696
Health Care,ABBV,AbbVie,MCK,McKesson Corporation,1255,0.6586720652875433,5.570368358380037e-157,0.42012122622296844,0.3622651748605316,0.47797727758540526,1.5221460684531956
Health Care,MDT,Medtronic,TECH,Bio-Techne,1255,0.6582218848003643,1.0738472916764463e-156,-1.110700923537842,-1.129075374208369,-1.092326472867315,0.3293280463784917
Health Care,BIIB,Biogen,COO,Cooper Companies (The),1255,0.6557056779227302,4.122921064911889e-155,-0.1832378027297931,-0.24369671212183722,-0.12277889333774897,0.8325701447410827
Health Care,BMY,Bristol Myers Squibb,RMD,ResMed,1005,-0.7088215484718783,3.3379010823046005e-154,-1.1059303012031252,-1.1530794566343319,-1.0587811457719185,0.3309028996402478
Health Care,CVS,CVS Health,TECH,Bio-Techne,1255,0.6542163013150163,3.513967634983457e-154,-1.455079934023886,-1.4972383886880947,-1.4129214793596774,0.23338170801651814
Health Care,DXCM,Dexcom,MDT,Medtronic,1255,-0.6533162210881543,1.275353165808635e-153,1.4064546512777576,1.3479351367225167,1.4649741658329984,4.081459525469153
Health Care,MCK,McKesson Corporation,RMD,ResMed,1255,-0.652378441532766,4.862681415547829e-153,-0.5224787926612602,-0.5606762773080046,-0.48428130801451574,0.5930486797805979
Health Care,PODD,Insulet Corporation,SYK,Stryker Corporation,1255,-0.6491619789024261,4.622052816554576e-151,1.3831668827024366,1.2908218872494697,1.4755118781554035,3.987509628195125
Health Care,ABT,Abbott Laboratories,REGN,Regeneron Pharmaceuticals,1255,0.6479279808086991,2.614060338540915e-150,0.30768464837571774,0.28635445892468164,0.32901483782675384,1.3602719573215902
Health Care,CI,Cigna,ISRG,Intuitive Surgical,1255,0.6471000056374404,8.322377651551725e-150,-1.4830600398066967,-1.5025598355067076,-1.4635602441066857,0.22694217269143122
Health Care,REGN,Regeneron Pharmaceuticals,UHS,Universal Health Services,1255,0.6464315028470984,2.1143122182523226e-149,0.35133221721579205,0.3292479335131999,0.3734165009183842,1.4209593146537294
Health Care,SYK,Stryker Corporation,TECH,Bio-Techne,1255,0.6462829136758995,2.6003596638061427e-149,-0.5717734057801082,-0.5923109125618043,-0.551235898998412,0.5645234213720187
Health Care,BDX,Becton Dickinson,ZBH,Zimmer Biomet,1255,0.6461752736297224,3.020654117620509e-149,0.08672037493448119,0.06653784970768244,0.10690290016127994,1.0905916803074647
Health Care,BMY,Bristol Myers Squibb,PODD,Insulet Corporation,1005,-0.7002883372262426,5.3629701740785315e-149,-2.8636884025205807,-2.971808787610579,-2.755568017430582,0.05705791909832888
Health Care,CI,Cigna,MDT,Medtronic,1255,0.6448387289378053,1.9312715074128683e-148,-0.31474941777554044,-0.33442408867651563,-0.29507474687456525,0.7299717693027221
Health Care,DHR,Danaher Corporation,HCA,HCA Healthcare,1255,0.6440759511906886,5.5447114633550356e-148,0.7543094734271463,0.7362869302220775,0.7723320166322151,2.1261428581962294
Health Care,ALGN,Align Technology,GEHC,GE HealthCare,705,0.7830188748567846,4.147427830494944e-147,0.6188020383965062,0.6044488749045966,0.6331552018884157,1.8567024507810372
Health Care,BDX,Becton Dickinson,SYK,Stryker Corporation,1255,0.6416360416203601,1.585805555637573e-146,-0.4148829375998691,-0.43526163925677247,-0.39450423594296574,0.6604175862478432
Health Care,IDXX,Idexx Laboratories,ZTS,Zoetis,1255,0.64065503759585,6.054447625218693e-146,0.5291449319063912,0.5122258926066241,0.5460639712061583,1.697480226711177
Health Care,PFE,Pfizer,REGN,Regeneron Pharmaceuticals,1129,0.6654941338942524,2.4734462831967756e-145,-0.25193693950702917,-0.29468098207963134,-0.209192896934427,0.777293753050726
Health Care,BSX,Boston Scientific,VRTX,Vertex Pharmaceuticals,1006,0.6911613404330638,9.017763106156521e-144,0.3931746628832865,0.3680983448952834,0.4182509808712896,1.4816771607347203
Health Care,BDX,Becton Dickinson,CI,Cigna,1255,0.635088216489258,1.1061135272382314e-142,0.4387939979334053,0.41679230696731623,0.46079568889949435,1.5508357791037162
Health Care,BDX,Becton Dickinson,BMY,Bristol Myers Squibb,1005,0.689455545755026,1.1947543010344295e-142,0.6891862463929441,0.6690286515800714,0.7093438412058168,1.9920937999716042
Health Care,MCK,McKesson Corporation,TMO,Thermo Fisher Scientific,1255,0.6347222454996269,1.8025264937208717e-142,-0.3849353141216586,-0.40362656366941835,-0.36624406457389885,0.6804946531752813
Health Care,AMGN,Amgen,LLY,Lilly (Eli),1255,0.6346775071186865,1.9133221231753634e-142,-1.0138726285572723,-1.0421893487517226,-0.985555908362822,0.3628112223698781
Health Care,BDX,Becton Dickinson,BSX,Boston Scientific,1255,0.6344478409611557,2.598438021741198e-142,-0.5759248834310822,-0.6019530208780739,-0.5498967459840904,0.5621846729945325
Health Care,EW,Edwards Lifesciences,MCK,McKesson Corporation,1255,-0.6331674066753352,1.424719068125647e-141,0.4862836732102288,0.42757654629206615,0.5449908001283915,1.626261257536104
Health Care,MDT,Medtronic,VRTX,Vertex Pharmaceuticals,1006,0.687272050121478,1.5274400819720332e-141,-0.22246774385842263,-0.24017062053998053,-0.20476486717686473,0.8005408286920771
Health Care,BSX,Boston Scientific,COO,Cooper Companies (The),1255,0.6330940288578145,1.570270231255918e-141,0.7375899936530568,0.6862949664719721,0.7888850208341415,2.090890378448496
Health Care,ABBV,AbbVie,MDT,Medtronic,1255,0.6326573293859904,2.799982480045324e-141,0.3341187635136034,0.271041713077217,0.3971958139499899,1.3967090117944863
Health Care,GEHC,GE HealthCare,TMO,Thermo Fisher Scientific,705,0.7723459322082795,1.0893914125462516e-140,-0.46275800273392664,-0.47666442865855574,-0.44885157680929755,0.629544962235462
Health Care,ABBV,AbbVie,RMD,ResMed,1255,-0.6307029638125161,3.6841170481030757e-140,-0.10235756643829179,-0.19178231920814032,-0.012932813668443274,0.9027067163293953
Health Care,ISRG,Intuitive Surgical,SYK,Stryker Corporation,1255,0.6304340934918892,5.244150330375394e-140,0.6293831042734224,0.6149507912391629,0.6438154173076819,1.8764526465204205
Health Care,AMGN,Amgen,PODD,Insulet Corporation,1255,-0.6299912093252953,9.37411563694903e-140,-1.9518324885643383,-2.060828251866531,-1.8428367252621456,0.142013594710668
Health Care,TMO,Thermo Fisher Scientific,VTRS,Viatris,734,0.7608017480105136,1.3908887917654306e-139,1.7690942173889572,1.665472446084626,1.8727159886932885,5.86553805211664
Health Care,BSX,Boston Scientific,DGX,Quest Diagnostics,1255,0.6280561748712286,1.1729559382361629e-138,0.9761135425529965,0.9494347455090517,1.0027923395969414,2.6541210427906274
Health Care,ISRG,Intuitive Surgical,LH,Labcorp,1255,0.6271083012685957,4.0177864971272154e-138,1.2878599227915148,1.2465331712024055,1.3291866743806242,3.6250204250652205
Health Care,DGX,Quest Diagnostics,PODD,Insulet Corporation,1255,-0.6270117464873595,4.5535535703587373e-138,-2.19823847942422,-2.295627712369154,-2.1008492464792856,0.11099851241522787
Health Care,HCA,HCA Healthcare,MDT,Medtronic,1255,0.622880065243805,9.263506624820597e-136,-0.31081126666289116,-0.32642652147609685,-0.29519601184968547,0.7328521764548263
Health Care,GILD,Gilead Sciences,HSIC,Henry Schein,1255,0.6226628192847266,1.2223493455670705e-135,0.08733561178811415,0.0011378857255675695,0.17353333785066072,1.0912628589472015
Health Care,REGN,Regeneron Pharmaceuticals,VRTX,Vertex Pharmaceuticals,1006,0.6761896764029827,2.2209529268313893e-135,-0.4184662715393523,-0.43802013885287666,-0.3989124042258279,0.6580553244109919
Health Care,PODD,Insulet Corporation,RMD,ResMed,1255,0.6217589856141027,3.865214646816442e-135,1.4856180705082753,1.4193574810491474,1.5518786599674033,4.417695016152049
Health Care,GEHC,GE HealthCare,PFE,Pfizer,579,0.8059630669911275,1.6966894676899975e-133,-0.06477577814243198,-0.10244435978761354,-0.027107196497250408,0.9372775979422093
Health Care,RMD,ResMed,SYK,Stryker Corporation,1255,-0.615005087703891,1.8703750493126836e-131,-0.1024511878058385,-0.13472234962635646,-0.07018002598532055,0.9026222076480898
Health Care,DGX,Quest Diagnostics,GEHC,GE HealthCare,705,-0.7544837790876986,1.0761659654130117e-130,0.026288977812477368,-0.004921587219104264,0.057499542844059004,1.0266375810936466
Health Care,DXCM,Dexcom,MTD,Mettler Toledo,1255,0.6117663521686741,1.0170551528483966e-129,0.8590726195898712,0.8199611592461357,0.8981840799336068,2.3609701606581783
Health Care,BIIB,Biogen,LH,Labcorp,1255,0.6112189962098383,1.9890630931115046e-129,-0.10130903203354433,-0.14222122303463203,-0.060396841032456634,0.9036537317812404
Health Care,ABBV,AbbVie,COO,Cooper Companies (The),1255,0.6111721972276308,2.106340567770526e-129,0.37173929357771335,0.3330516043845341,0.4104269827708926,1.4502548412524652
Health Care,EW,Edwards Lifesciences,SYK,Stryker Corporation,1255,-0.6099286963814751,9.61821849157492e-129,-0.13864630725687,-0.19250206205136336,-0.08479055246237663,0.8705358762353387
Health Care,CNC,Centene Corporation,ZTS,Zoetis,1050,0.652781759488696,1.5739365001444764e-128,-0.9876925452394612,-1.001617864927823,-0.9737672255510994,0.3724350773896427
Health Care,CI,Cigna,COO,Cooper Companies (The),1255,0.6094348979351355,1.7546804606759663e-128,-0.27712888771143057,-0.3328642484611958,-0.2213935269616654,0.7579567994973823
Health Care,HSIC,Henry Schein,ISRG,Intuitive Surgical,1255,0.6073633663564084,2.160472834484224e-127,-1.149321303262,-1.1621631982246452,-1.1364794082993548,0.3168517426641434
Health Care,BAX,Baxter International,VRTX,Vertex Pharmaceuticals,737,-0.7342264920741592,9.588469694007185e-126,-0.47478609917442566,-0.5272434831100351,-0.4223287152388162,0.6220180924197534
Health Care,BIIB,Biogen,PFE,Pfizer,1129,0.629625750177486,1.0394828753310205e-125,0.245939437477447,0.20087276622473804,0.291006108730156,1.2788221225028114
Health Care,HSIC,Henry Schein,PFE,Pfizer,1129,0.6286576253872551,3.2427093844418165e-125,0.5218828414334479,0.4829776227550343,0.5607880601118614,1.6851976243933056
Health Care,ABT,Abbott Laboratories,LLY,Lilly (Eli),1255,0.602513352341993,7.179896563291811e-125,-0.8845411178840246,-0.9138350563842637,-0.8552471793837855,0.4129036038920132
Health Care,HUM,Humana,JNJ,Johnson & Johnson,1255,0.6019696395470037,1.368052690847131e-124,0.2780158144654945,0.2605132526777152,0.2955183762532738,1.320507080157623
Health Care,VRTX,Vertex Pharmaceuticals,ZTS,Zoetis,1006,-0.655073038125412,2.340696131049282e-124,-0.24091429648365134,-0.27921395940482013,-0.20261463356248258,0.7859089786651424
Health Care,CNC,Centene Corporation,DXCM,Dexcom,1050,0.6419492912592442,5.000447157743517e-123,-2.0687844646081257,-2.0989246773191907,-2.0386442518970607,0.1263392582478402
